-7.723549604415893555e-01 -7.909080982208251953e-01 -1.000000000000000000e+00
-8.354384899139404297e-01 -1.187115669250488281e+00 -1.000000000000000000e+00
-9.761284589767456055e-01 -9.798833727836608887e-01 -1.000000000000000000e+00
-1.061679124832153320e+00 -9.787335395812988281e-01 -1.000000000000000000e+00
-1.286112785339355469e+00 -1.112428426742553711e+00 -1.000000000000000000e+00
-1.125091671943664551e+00 -9.674316644668579102e-01 -1.000000000000000000e+00
-1.044358372688293457e+00 -7.948487401008605957e-01 -1.000000000000000000e+00
-1.015851855278015137e+00 -8.318549990653991699e-01 -1.000000000000000000e+00
-1.193874835968017578e+00 -7.937055230140686035e-01 -1.000000000000000000e+00
-8.499788045883178711e-01 -9.642800688743591309e-01 -1.000000000000000000e+00
-1.054550528526306152e+00 -9.322211742401123047e-01 -1.000000000000000000e+00
-6.162859797477722168e-01 -1.268502593040466309e+00 -1.000000000000000000e+00
-8.105854988098144531e-01 -8.168491721153259277e-01 -1.000000000000000000e+00
-1.400783896446228027e+00 -7.965689301490783691e-01 -1.000000000000000000e+00
-8.417273163795471191e-01 -9.803076982498168945e-01 -1.000000000000000000e+00
-9.826678037643432617e-01 -9.534106254577636719e-01 -1.000000000000000000e+00
-1.138142704963684082e+00 -1.081655621528625488e+00 -1.000000000000000000e+00
-9.991067647933959961e-01 -7.996320128440856934e-01 -1.000000000000000000e+00
-1.080696105957031250e+00 -9.917575120925903320e-01 -1.000000000000000000e+00
-1.013288974761962891e+00 -1.276820898056030273e+00 -1.000000000000000000e+00
-9.547250866889953613e-01 -1.125349164009094238e+00 -1.000000000000000000e+00
-8.004114031791687012e-01 -8.287868499755859375e-01 -1.000000000000000000e+00
-1.167692184448242188e+00 -1.133836627006530762e+00 -1.000000000000000000e+00
-1.152129054069519043e+00 -1.282814025878906250e+00 -1.000000000000000000e+00
-5.661871433258056641e-01 -9.664437770843505859e-01 -1.000000000000000000e+00
-1.360537767410278320e+00 -9.055983424186706543e-01 -1.000000000000000000e+00
-6.043692827224731445e-01 -9.574767947196960449e-01 -1.000000000000000000e+00
-7.445036172866821289e-01 -1.080059885978698730e+00 -1.000000000000000000e+00
-1.197218060493469238e+00 -1.043971180915832520e+00 -1.000000000000000000e+00
-9.759842157363891602e-01 -1.037122130393981934e+00 -1.000000000000000000e+00
-1.123071551322937012e+00 -1.060546875000000000e+00 -1.000000000000000000e+00
-6.300013065338134766e-01 -9.112997055053710938e-01 -1.000000000000000000e+00
-1.077194929122924805e+00 -8.662582635879516602e-01 -1.000000000000000000e+00
-7.952085733413696289e-01 -9.810808300971984863e-01 -1.000000000000000000e+00
-7.372490167617797852e-01 -1.447492361068725586e+00 -1.000000000000000000e+00
-1.049193143844604492e+00 -1.176866531372070312e+00 -1.000000000000000000e+00
-1.072404623031616211e+00 -1.014813065528869629e+00 -1.000000000000000000e+00
-9.084430932998657227e-01 -8.398612737655639648e-01 -1.000000000000000000e+00
-1.520256757736206055e+00 -9.371719956398010254e-01 -1.000000000000000000e+00
-1.179712533950805664e+00 -1.150752782821655273e+00 -1.000000000000000000e+00
-8.771454691886901855e-01 -8.198179602622985840e-01 -1.000000000000000000e+00
-1.008465886116027832e+00 -1.411377906799316406e+00 -1.000000000000000000e+00
-1.139702796936035156e+00 -8.767921328544616699e-01 -1.000000000000000000e+00
-1.181103110313415527e+00 -1.231550693511962891e+00 -1.000000000000000000e+00
-9.033612012863159180e-01 -7.111325263977050781e-01 -1.000000000000000000e+00
-1.079547047615051270e+00 -1.376886010169982910e+00 -1.000000000000000000e+00
-9.762437343597412109e-01 -1.190792798995971680e+00 -1.000000000000000000e+00
-1.081262826919555664e+00 -1.038616538047790527e+00 -1.000000000000000000e+00
-1.214843153953552246e+00 -1.005140542984008789e+00 -1.000000000000000000e+00
-8.675998449325561523e-01 -9.333764910697937012e-01 -1.000000000000000000e+00
-1.256958246231079102e+00 -1.097241401672363281e+00 -1.000000000000000000e+00
